seqid	len	gc	cov_pa61-scaffolds.fa.ERR138445.bowtie2.sorted.bam	cov_pa61-scaffolds.fa.ERR138446.bowtie2.sorted.bam	taxlevel_species	taxlevel_order	taxlevel_phylum	taxlevel_superkingdom
345606	7145	0.455003498950315	106.71014695593	63.0615815255487	Not annotated	Not annotated	Not annotated	Not annotated
289392	2044	0.620352250489237	11.0469667318983	8.96966731898241	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
79423	300	0.353333333333333	71.8366666666667	35.9133333333333	Not annotated	Not annotated	Not annotated	Not annotated
340565	16677	0.414223181627391	77.8538706002388	35.9344606344091	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
347899	67485	0.382192511783713	80.0949396161202	43.4652737645237	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
168602	1042	0.399232245681382	52.5758157389639	16.1046065259117	Not annotated	Not annotated	Not annotated	Not annotated
261126	2476	0.381663974151858	33.9058966074312	11.3279483037157	Not annotated	Not annotated	Not annotated	Not annotated
348273	2669	0.451854627201199	127.682652678908	61.8366429374284	Not annotated	Not annotated	Not annotated	Not annotated
158325	2737	0.385458531238582	49.031786627694	24.7869930580928	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
349075	16917	0.406322188449848	82.9220310929856	42.1159780102883	Not annotated	Not annotated	Not annotated	Not annotated
76121	10308	0.449553744664338	125.243791230121	57.9263678696197	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
223292	303	0.33993399339934	14.7029702970297	7.13531353135313	Not annotated	Not annotated	Not annotated	Not annotated
344159	9832	0.388176638176638	70.8826281529738	33.2127746135078	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
339939	751	0.417333333333333	53.2649800266313	18.5579227696405	Not annotated	Not annotated	Not annotated	Not annotated
345270	31624	0.395680495825955	117.283487224875	62.7458259549645	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
311958	2731	0.539362870743317	10.9879165140974	7.51080190406445	Not annotated	Not annotated	Not annotated	Not annotated
337437	7000	0.650998993819175	13.347857142857	9.82442857142855	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
255805	3415	0.342020497803807	70.7792093704215	33.6436310395305	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
343029	102156	0.390402913191589	112.171384940726	59.3382963311134	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
347352	35313	0.383789449827186	81.2627077846662	41.4821737037374	Not annotated	Not annotated	Not annotated	Not annotated
341946	5156	0.363847944142746	69.193173002323	33.8087664856482	Not annotated	Not annotated	Not annotated	Not annotated
347025	23878	0.356870628638439	61.378591171774	29.0740011726245	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
338091	7145	0.40111966410077	96.8916724982646	51.7386983904866	Not annotated	Not annotated	Not annotated	Not annotated
347745	11146	0.415579540122008	81.4791853579743	45.2459178180505	Not annotated	Not annotated	Not annotated	Not annotated
345090	2463	0.422249289484369	92.8067397482766	46.4328055217219	Not annotated	Not annotated	Not annotated	Not annotated
347279	12854	0.403376380893107	97.7937606970723	48.4484207250667	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
115793	1035	0.344927536231884	29.7082125603863	12.1285024154589	Not annotated	Not annotated	Not annotated	Not annotated
17742	3999	0.350837709427357	30.1640410102521	11.8509627406852	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
337748	5266	0.395176604633498	99.8712495252525	49.1855298139005	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
337538	20876	0.372006131442805	99.0486204253407	51.6297183368378	Not annotated	Not annotated	Not annotated	Not annotated
109266	5333	0.3647102943934	42.4117757359834	17.1888243015188	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
339672	5195	0.4026599845798	67.366506256015	30.8827718960536	Not annotated	Not annotated	Not annotated	Not annotated
187815	746	0.631367292225201	11.387399463807	7.71313672922252	Not annotated	Not annotated	Not annotated	Not annotated
341858	51639	0.390363872267085	110.928716667657	60.3319971339673	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
344648	6032	0.359250663129974	59.4733090185628	30.6152188328915	Not annotated	Not annotated	Not annotated	Not annotated
334831	5079	0.400551398188263	91.5768852136327	45.9257727899208	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
335356	2898	0.405797101449275	100.860248447207	48.1400966183582	Not annotated	Not annotated	Not annotated	Not annotated
110694	21213	0.405034648564559	107.789940131038	55.1191722057187	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
343244	2902	0.468986905582357	216.55306685047	122.85354927636	Not annotated	Not annotated	Not annotated	Not annotated
348686	7096	0.379315831344471	78.2068771138607	38.997322435173	Not annotated	Not annotated	Not annotated	Not annotated
198688	1592	0.654522613065327	11.4893216080402	8.33479899497488	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
337184	3845	0.417945383615085	136.666840052004	72.701950585174	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
336061	8012	0.406889665501747	66.4318522216703	29.787818272592	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
345938	16615	0.652158186640945	12.5439061089379	9.3611796569365	Pseudomonas aeruginosa	Pseudomonadales	Proteobacteria	Bacteria
203965	242	0.409090909090909	298.640495867772	184.367768595042	Not annotated	Not annotated	Not annotated	Not annotated
344321	44565	0.395220464490071	91.3128464041057	44.351598788293	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
333930	5074	0.412100906582578	123.233149389031	58.5415845486799	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
342350	5259	0.698041452747671	32.2028902833234	24.8568168853393	Stenotrophomonas maltophilia	Xanthomonadales	Proteobacteria	Bacteria
341766	28216	0.39746952083924	146.83130138917	75.1627445420999	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
341816	3784	0.423361522198732	117.924682875259	58.9756871035955	Not annotated	Not annotated	Not annotated	Not annotated
349045	9508	0.393652146128448	62.5331299957893	29.6477702986953	Not annotated	Not annotated	Not annotated	Not annotated
340014	4238	0.348041529023124	39.5745634733364	17.7333647947145	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
348662	17412	0.391139388279243	67.1301975648887	33.3521709166096	Not annotated	Not annotated	Not annotated	Not annotated
345371	13505	0.406886338393188	131.317363939314	69.4115512773018	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
345081	1311	0.704580152671756	38.3340961098399	31.7810831426393	Stenotrophomonas maltophilia	Xanthomonadales	Proteobacteria	Bacteria
348166	24864	0.400161877782274	91.1632078506823	50.1632882882826	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
297288	5698	0.671112671112671	13.1472446472448	11.4212004212005	Pseudomonas aeruginosa	Pseudomonadales	Proteobacteria	Bacteria
335348	7883	0.361439654076052	39.9868070531531	20.7878980083722	Not annotated	Not annotated	Not annotated	Not annotated
347894	11727	0.375466296521211	82.7381256928383	43.110514198007	Not annotated	Not annotated	Not annotated	Not annotated
348818	8613	0.38047138047138	79.3905723905708	42.6694531522112	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
46822	1135	0.705726872246696	10.8872246696035	8.88546255506608	Not annotated	Not annotated	Not annotated	Not annotated
266687	6644	0.42940999397953	89.4789283564117	44.3440698374494	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
117156	584	0.618150684931507	12.8681506849315	6.59931506849315	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
145010	895	0.644692737430168	11.2815642458101	7.68938547486033	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
348845	30629	0.404808619600279	136.326455320087	74.8521662476564	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
345949	26745	0.415030846887269	140.3352028417	73.2732099457848	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
143345	1215	0.650205761316872	15.5662551440329	8.75720164609054	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
345733	4177	0.405793631793153	71.3366052190574	38.7419200383048	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
346212	6365	0.378947368421053	101.736527886884	54.396857816184	Not annotated	Not annotated	Not annotated	Not annotated
349088	1624	0.336329588014981	23.6834975369459	12.9488916256158	Not annotated	Not annotated	Not annotated	Not annotated
348212	237713	0.397794355873653	122.457770504968	66.030452688785	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
337860	2880	0.382332402234637	104.698263888892	48.3513888888894	Not annotated	Not annotated	Not annotated	Not annotated
339019	2017	0.618740704015865	13.1903817550818	8.76945959345563	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
346782	48146	0.391936824605154	96.8216258879179	46.7771777510234	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
337763	5859	0.663195629907818	22.4642430448882	14.2997098480971	Microbacterium testaceum	Actinomycetales	Actinobacteria	Bacteria
341274	9373	0.372452789928518	92.0589992531774	49.643017177003	Not annotated	Not annotated	Not annotated	Not annotated
339617	1630	0.401226993865031	76.2177914110434	37.957055214724	Not annotated	Not annotated	Not annotated	Not annotated
182329	355	0.614084507042253	12.2169014084507	9.09014084507042	Collimonas fungivorans	Burkholderiales	Proteobacteria	Bacteria
335096	10067	0.391973775702791	83.519519221225	42.5105791198959	Not annotated	Not annotated	Not annotated	Not annotated
38880	4985	0.610030090270812	11.4318956870612	9.00902708124372	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
343052	9726	0.411988484474604	127.702858317893	70.8977997121055	Not annotated	Not annotated	Not annotated	Not annotated
348227	5000	0.395296523517382	48.4210000000014	18.3874000000001	Caenorhabditis brenneri	Rhabditida	Nematoda	Eukaryota
346606	20469	0.387463969905711	88.9353168205802	44.3633299135314	Not annotated	Not annotated	Not annotated	Not annotated
322580	206	0.41747572815534	261.524271844659	267.490291262134	Not annotated	Not annotated	Not annotated	Not annotated
288910	4539	0.634941617096277	11.4915179554968	8.39568186825293	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
348835	38586	0.373538940002592	98.0208624889427	50.7555590110553	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
172568	2950	0.687457627118644	16.5515254237287	9.53288135593216	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
266921	949	0.638566912539515	11.0695468914647	9.51738672286618	Burkholderia sp. CCGE1002	Burkholderiales	Proteobacteria	Bacteria
44456	272	0.397058823529412	305.573529411767	146.882352941177	Not annotated	Not annotated	Not annotated	Not annotated
348396	3442	0.382959905660377	42.3666472980827	21.0490993608368	Not annotated	Not annotated	Not annotated	Not annotated
338480	3027	0.392467789890981	295.546085232902	154.62669309548	Not annotated	Not annotated	Not annotated	Not annotated
334047	5181	0.39471144566686	54.0681335649487	25.5141864504922	Not annotated	Not annotated	Not annotated	Not annotated
219412	512	0.6953125	8.80078125	8.2734375	Azoarcus sp. BH72	Rhodocyclales	Proteobacteria	Bacteria
114363	5337	0.625445006557991	12.3353944163389	8.84410717631632	Pseudomonas aeruginosa	Pseudomonadales	Proteobacteria	Bacteria
191945	4424	0.370253164556962	41.0904159132014	23.3239150090416	Not annotated	Not annotated	Not annotated	Not annotated
346930	6748	0.389596917605216	73.0071132187371	35.7034676941319	Not annotated	Not annotated	Not annotated	Not annotated
333347	427	0.382075471698113	36.440281030445	16.7213114754098	Not annotated	Not annotated	Not annotated	Not annotated
335849	29798	0.401617612511327	113.644170749647	59.3859655010481	Not annotated	Not annotated	Not annotated	Not annotated
341716	6231	0.386775798427219	85.5434119723934	45.3505055368307	Not annotated	Not annotated	Not annotated	Not annotated
333399	6352	0.389168765743073	94.5500629723	46.2533060453412	Not annotated	Not annotated	Not annotated	Not annotated
348416	186523	0.39300005908483	87.6358143501919	46.1802029776725	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
251977	8592	0.390595903165736	58.1188314711389	24.6028864059594	Not annotated	Not annotated	Not annotated	Not annotated
336497	3842	0.394065590838105	73.3248308172831	36.8990109318067	Not annotated	Not annotated	Not annotated	Not annotated
342944	18029	0.651719731066289	15.281990127018	9.90681679516337	Chromohalobacter salexigens	Oceanospirillales	Proteobacteria	Bacteria
344300	58641	0.385839259221364	74.0752033560308	38.0054910386972	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
346992	4687	0.457435459782377	358.103904416531	155.726904203126	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
345773	23998	0.399333055439767	105.444828735732	54.8679473289472	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
348256	1022	0.329896907216495	17.5900195694717	8.1545988258317	Not annotated	Not annotated	Not annotated	Not annotated
212638	4654	0.657069187795445	13.1070047271164	8.73506660936826	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
343194	4946	0.39971694298423	79.1724625960425	34.32733522038	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
341155	5201	0.368390694097289	59.1878484906755	27.9609690444148	Not annotated	Not annotated	Not annotated	Not annotated
125202	1003	0.366899302093719	43.9012961116648	13.7946161515454	Not annotated	Not annotated	Not annotated	Not annotated
30857	1549	0.676565526145901	11.5235635894125	10.1284699806326	Collimonas fungivorans	Burkholderiales	Proteobacteria	Bacteria
348058	29115	0.392185288737013	89.2826721621087	42.4804052893779	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
338689	1295	0.355984555984556	40.2231660231659	19.4316602316602	Not annotated	Not annotated	Not annotated	Not annotated
348906	5042	0.387941293137644	146.699920666403	75.5396667988891	Not annotated	Not annotated	Not annotated	Not annotated
138237	964	0.653526970954357	12.6856846473029	9.60269709543568	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
349200	13115	0.418689414501745	118.689058330152	64.4636675562313	Not annotated	Not annotated	Not annotated	Not annotated
337559	1619	0.399011735639283	30.4854848672018	13.4391599752934	Not annotated	Not annotated	Not annotated	Not annotated
348305	26964	0.381343644272595	95.1899569797206	50.9941403352601	Not annotated	Not annotated	Not annotated	Not annotated
346656	8437	0.381178143890008	66.9506933744229	31.5671447196874	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
123311	1463	0.36431989063568	50.8427887901569	20.5823650034177	Not annotated	Not annotated	Not annotated	Not annotated
335761	3500	0.393142857142857	78.6985714285726	41.2734285714281	Not annotated	Not annotated	Not annotated	Not annotated
344744	32564	0.41220366048397	132.369641321742	70.7261085861883	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
342873	4967	0.375478155828468	48.4682907187459	21.1928729615465	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
336637	2530	0.353359683794466	30.2316205533597	11.801581027668	Not annotated	Not annotated	Not annotated	Not annotated
336461	1839	0.389342033713975	44.6470908102227	17.5894507884721	Not annotated	Not annotated	Not annotated	Not annotated
204147	324	0.302469135802469	11.9135802469136	6.69753086419753	Not annotated	Not annotated	Not annotated	Not annotated
346628	2987	0.468697689989956	233.445932373634	137.570472045528	Not annotated	Not annotated	Not annotated	Not annotated
344150	1455	0.395876288659794	108.432302405498	54.3168384879732	Not annotated	Not annotated	Not annotated	Not annotated
348544	20110	0.378435411746973	55.3553455992068	22.3612133267044	Not annotated	Not annotated	Not annotated	Not annotated
253068	12379	0.636319573471201	16.3646498101624	11.5582841909686	Pseudomonas putida	Pseudomonadales	Proteobacteria	Bacteria
343256	13637	0.400161325804796	98.8930116594412	48.0472977927722	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
337534	26370	0.360106181266591	74.6086841107338	37.6558589306016	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
342073	19041	0.392153773436269	109.507588887146	57.5063809673868	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
348086	66619	0.414056279202536	97.9372851588571	48.4380732223407	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
333748	32602	0.394488092315247	93.8159008649546	45.4829458315383	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
340043	25971	0.377615909353682	68.7648531053907	31.7942320280335	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
345917	4800	0.485625	308.885208333345	188.558333333323	Not annotated	Not annotated	Not annotated	Not annotated
348283	38771	0.408270404468811	99.6578370431293	48.9387428748188	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
336057	1414	0.360678925035361	41.6357850070722	19.488684582744	Not annotated	Not annotated	Not annotated	Not annotated
339099	2313	0.674045138888889	12.1024643320363	7.357111975789	Herbaspirillum seropedicae	Burkholderiales	Proteobacteria	Bacteria
337127	1339	0.46975354742345	263.306945481707	151.489917849143	Not annotated	Not annotated	Not annotated	Not annotated
341535	1380	0.357246376811594	61.9949275362329	25.5057971014492	Not annotated	Not annotated	Not annotated	Not annotated
88339	1112	0.669964028776978	12.9415467625899	8.30125899280577	Not annotated	Not annotated	Not annotated	Not annotated
336753	30028	0.412013592750533	129.429399227363	70.6582522978769	Not annotated	Not annotated	Not annotated	Not annotated
109477	624	0.565705128205128	15.7628205128205	7.97275641025641	Not annotated	Not annotated	Not annotated	Not annotated
348616	33584	0.40036999462911	80.1692472605677	37.8935505002402	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
346775	1957	0.554003224073079	107.12570260603	49.6407766990288	Not annotated	Not annotated	Not annotated	Not annotated
342271	21663	0.431796150117712	107.250565480282	57.219267876111	Not annotated	Not annotated	Not annotated	Not annotated
348883	9350	0.407937190793719	89.4345454545496	40.8486631016035	Caenorhabditis sp. 5 sensu Sudhaus & Kiontke (2007)	Rhabditida	Nematoda	Eukaryota
346342	48274	0.406733657930177	116.907921448451	61.3081783154274	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
347748	34474	0.398581769833062	100.603440273806	50.3294076695602	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
63004	858	0.666666666666667	10.5431235431235	7.70979020979021	Not annotated	Not annotated	Not annotated	Not annotated
347480	18928	0.401691779011367	93.9047971259651	50.6867075232401	Not annotated	Not annotated	Not annotated	Not annotated
340339	734	0.415531335149864	149.626702997273	99.6757493188002	Not annotated	Not annotated	Not annotated	Not annotated
341130	1079	0.49250936329588	346.607970342919	190.515291936979	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
347931	3995	0.365334717176959	41.4921151439298	15.8863579474342	Not annotated	Not annotated	Not annotated	Not annotated
143319	5880	0.329931972789116	32.0571428571414	13.6559523809524	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
345651	2621	0.433040824112934	57.7390309042343	28.4509729111026	Not annotated	Not annotated	Not annotated	Not annotated
339873	1744	0.387614678899083	50.0189220183489	23.3222477064219	Not annotated	Not annotated	Not annotated	Not annotated
347274	15537	0.416425307330888	106.570573469795	55.572826156913	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
348352	26773	0.425176813980466	125.122137974774	62.5406192806271	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
346325	3684	0.395765472312704	93.5393593919624	40.0377307274699	Not annotated	Not annotated	Not annotated	Not annotated
338752	32019	0.415405303977983	95.1533152191233	47.2580967550532	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
337363	1826	0.392661555312158	60.581051478641	20.4063526834611	Not annotated	Not annotated	Not annotated	Not annotated
341897	9129	0.395881257530945	64.6421294774938	29.9927702924738	Not annotated	Not annotated	Not annotated	Not annotated
343069	4073	0.36252799203782	61.2015713233469	31.0289712742448	Not annotated	Not annotated	Not annotated	Not annotated
344317	5651	0.423818793133959	124.156786409491	67.5156609449671	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
346355	3202	0.412242348532167	70.3822610868214	33.5215490318556	Not annotated	Not annotated	Not annotated	Not annotated
348266	7435	0.388836583725622	145.145124411578	80.3253530598506	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
298459	278	0.302158273381295	40.2050359712231	30.0107913669065	Not annotated	Not annotated	Not annotated	Not annotated
347717	5338	0.368490071187711	72.5043087298605	38.0867366054697	Not annotated	Not annotated	Not annotated	Not annotated
336170	2081	0.432721712538226	73.9649207111962	33.6597789524269	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
349175	3531	0.452846219201359	166.424242424254	101.266779949026	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
346587	20121	0.382664590970723	94.6922121166689	49.5647830624639	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
344680	3867	0.513317817429532	144.485647788979	83.2185156452035	Not annotated	Not annotated	Not annotated	Not annotated
339430	10669	0.397881713375199	61.8024182210197	28.27378385978	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
322489	227	0.616740088105727	7.16299559471366	9.51101321585903	Not annotated	Not annotated	Not annotated	Not annotated
334995	5603	0.593986316168527	13.5902195252543	8.27181866857043	Not annotated	Not annotated	Not annotated	Not annotated
335920	789	0.392902408111534	87.2065906210399	37.0380228136882	Not annotated	Not annotated	Not annotated	Not annotated
345381	6193	0.419021475859842	85.1291781043099	46.6463749394493	Not annotated	Not annotated	Not annotated	Not annotated
101416	242	0.347107438016529	13.6859504132231	12.3636363636364	Not annotated	Not annotated	Not annotated	Not annotated
334870	7553	0.666935809446912	13.6017476499406	9.66728452270623	Acidovorax sp. JS42	Burkholderiales	Proteobacteria	Bacteria
345038	5674	0.36640817765245	68.1815297849873	33.6892844554102	Not annotated	Not annotated	Not annotated	Not annotated
78856	524	0.66030534351145	12.2041984732824	7.13931297709923	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
334736	5577	0.403464453265969	108.46064192217	48.9460283306443	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
344635	3966	0.658345940494201	16.5317700453857	11.4742813918305	Pseudomonas aeruginosa	Pseudomonadales	Proteobacteria	Bacteria
347363	32890	0.384828215262998	96.169321982396	50.3544846457859	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
343239	1017	0.400196656833825	39.6823992133728	14.212389380531	Not annotated	Not annotated	Not annotated	Not annotated
338286	45182	0.65669256381798	15.3977690230615	11.1742065424279	Pseudomonas mendocina	Pseudomonadales	Proteobacteria	Bacteria
345161	1309	0.454545454545455	243.721161191758	137.42780748663	Not annotated	Not annotated	Not annotated	Not annotated
346132	16852	0.71089484927605	63.8798362212133	43.6194516971265	Pseudoxanthomonas suwonensis	Xanthomonadales	Proteobacteria	Bacteria
342485	13216	0.408444309927361	113.348289951567	58.07460653753	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
338623	11295	0.410270030987162	130.220540061958	65.9872509960207	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
337501	5604	0.441648822269807	97.3802640970797	44.8324411134918	Not annotated	Not annotated	Not annotated	Not annotated
106063	4193	0.646553780109707	11.211781540663	8.62485094204625	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
346731	16974	0.412046624460091	95.287734181679	46.9674207611668	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
344133	2343	0.428937259923175	110.043533930853	63.0439607341021	Caenorhabditis elegans	Rhabditida	Nematoda	Eukaryota
343293	3327	0.650435828073339	34.7595431319508	26.6627592425608	Pseudomonas stutzeri	Pseudomonadales	Proteobacteria	Bacteria
345967	5425	0.397603686635945	121.534746543763	65.4442396313364	Not annotated	Not annotated	Not annotated	Not annotated
340980	33333	0.411754117541175	137.346893468976	70.9102991029891	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
342647	4041	0.382425742574257	94.4590447908928	48.329126453848	Not annotated	Not annotated	Not annotated	Not annotated
235704	2969	0.576625126305153	15.6092960592793	10.4291007073089	Not annotated	Not annotated	Not annotated	Not annotated
347759	2368	0.378774805867127	43.3749999999997	15.3952702702702	Not annotated	Not annotated	Not annotated	Not annotated
346366	6002	0.372042652449184	124.835054981663	62.6441186271215	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
348701	34066	0.394771794252596	95.8546644748424	54.2215405389688	Not annotated	Not annotated	Not annotated	Not annotated
342859	29470	0.385816084153376	84.3189684424649	39.1491686460848	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
93550	230	0.643478260869565	9.10869565217391	6.00434782608696	Not annotated	Not annotated	Not annotated	Not annotated
87543	967	0.356773526370217	40.3112719751811	19.8024819027921	Not annotated	Not annotated	Not annotated	Not annotated
337921	12975	0.390422578655151	73.8248169556941	32.9505202312132	Caenorhabditis briggsae	Rhabditida	Nematoda	Eukaryota
303041	744	0.649193548387097	14.3051075268817	9.57123655913979	Collimonas fungivorans	Burkholderiales	Proteobacteria	Bacteria
333763	5085	0.372664700098328	53.3980334316615	24.4141592920359	Not annotated	Not annotated	Not annotated	Not annotated
347018	3750	0.459733333333333	305.53760000002	179.456266666679	Not annotated	Not annotated	Not annotated	Not annotated
249223	314	0.43312101910828	48.0350318471337	10.2802547770701	Not annotated	Not annotated	Not annotated	Not annotated
334928	5210	0.401919385796545	103.29846449137	56.2220729366613	Caenorhabditis remanei	Rhabditida	Nematoda	Eukaryota
343217	5950	0.389981509497395	44.0300840336121	20.1152941176472	Not annotated	Not annotated	Not annotated	Not annotated
259299	504	0.476190476190476	324.196428571432	189.212301587303	Not annotated	Not annotated	Not annotated	Not annotated
